y	x	color
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
19.0	17.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
20.0	18.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
21.0	19.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
22.0	20.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
23.0	21.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
24.0	22.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
25.0	23.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
26.0	24.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
27.0	25.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
28.0	26.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
29.0	27.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
30.0	28.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
31.0	29.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
32.0	30.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
33.0	31.0	orange
